chat_id,assume_payment,negotiate
9U34G42,1,N/A
0x9j54k9F4,0,N/A
2Wu4xd4,1,1
r02sO35,0,N/A
Luc98SH,0,N/A
JaYd7E1,1,1
7IcwS7w8u5,0,N/A
l0iKLuov93,1,1
B96e4Mn5RS,1,1
XbaZIUnCGm,1,1
47i93Q0,0,N/A
LHbW8zI,1,N/A
2N0FQc2,0,N/A
svXN298,1,N/A
WKh4AaA,0,N/A
KZf8821,1,0
78N4oc6,1,0
1IA8mcc5gm,1,1
3k910LvTBl,1,1
XXz5cF2,1,0
8ET0horovV,1,0
G51pSpcu15,1,0
fj38KZ2,0,N/A
I4idpT2,1,N/A
D4VFF83,0,N/A
07zP9k7,0,N/A
EW2764cm0E,0,N/A
w9CAJU7,1,0
vbGgB6phH8,1,N/A
V2wOXFV,0,N/A
03O0X0C,1,1
thxe683,0,N/A
nH2x45X,0,N/A
7dx9iKR,1,N/A
tc8Ka99,0,N/A
M56U032,0,N/A
hC0tMvp4bP,0,N/A
Q74tX9cFmt,1,N/A
T8Q2958,0,N/A
4988h6c605,0,N/A
OwNhOHZ,0,N/A
MB1N907,0,N/A
3c171a7,1,N/A
Jkf08Q7,1,0
g5iy36mHEF,1,0
7vPVBV9,0,N/A
qhMHRBK,0,N/A
9ihJE5vZru,0,N/A
8g5Y6QB,1,N/A
VIW6Rqha9Q,1,0
rE5eIN3,1,0
t8H3Y3sH86,0,N/A
ZB13OeU,1,1
S9xS5T4,1,1
q72676hVQi,1,N/A
8H415Sd4dG,0,N/A
qe97brB,1,1
ov2rT3u53a,0,N/A
Ou7139C,1,0
kKpnA9r7YS,1,1
25WeFK5,0,N/A
qADf33xtNp,1,1
9yfbtE7,1,0
rq4P4Z1,0,N/A
RwOGYO4,0,N/A
I4tFQ9w87W,0,N/A
092oG16,1,0
3U89L82,1,N/A
MSEsz1M,1,N/A
TLZ8f9aHz2,1,0
NyI3R0y9mM,1,N/A
i905kTgZwo,0,N/A
slj9b62,0,N/A
61ZQ2m8,1,0
mX8OPmE,0,N/A
epae8JL,1,0
64Q0y4i269,1,N/A
8lAHwE8,1,1
34fo52Y,0,N/A
74Gl5IB,1,N/A
mAO61v8,0,N/A
lMW59Jfk74,0,N/A
rw7eABH,0,N/A
it7e43C,1,N/A
wCmXxbbWt6,1,0
WVkm4JfXQN,0,N/A
vbBy28mvx3,0,N/A
a6QcV54,0,N/A
geFw72L,1,1
Yg4eVr5,0,N/A
L1c8Ou6,0,N/A
Zb4Js6U,1,0
Lu96fQM,0,N/A
Ln3YbX4,1,1
3NEWGOZ,1,N/A
zUIl39R,0,N/A
bH16Sox2sQ,1,0
OnXZD9jDQ1,0,N/A
SdNj9dE,0,N/A
2OWh21kNq7,1,1
DWDt21K,0,N/A
9sy5pWB,0,N/A
420739X,1,1
mL425G8,1,1
5erCedllL6,1,0
aLc5oPz5KE,0,N/A
m1KX7aY,1,1
RwrvEXJ,0,N/A
lgjBoVM,0,N/A
HQ0P9vO,0,N/A
c0Mv0ldZ7H,1,0
87d90leA8X,1,1
AMv83HiXS9,0,N/A
51VWcmO,0,N/A
Og4j5iC,1,N/A
1iG2S3N,0,N/A
pfR5NKgR3H,0,N/A
31s0bL0,0,N/A
8Sc9388,0,N/A
mQq6gQK,0,N/A
XAQW1D5,1,0
u7pRCo9,1,N/A
v0n2iLu47e,0,N/A
8Qu8d97,1,0
l1xFYt8,1,0
ml5a5VP,0,N/A
c6y9e8W,1,0
vRQbN9j96B,1,0
9JQsxhX,0,N/A
Lql1cj1,1,0
M665PoN,0,N/A
cNywg33,1,0
xgb5U00,1,N/A
KD8szIF,1,1
31hNhPW,1,1
fPJq6ks0HK,0,N/A
o4qJKaX,0,N/A
0jnrX0mQib,1,N/A
GH157i0,1,1
ae7CF85,1,0
Rl8RgGkD5h,0,N/A
AY19s91,0,N/A
x5JH0x2,1,0
eh66H1Y,0,N/A
8k4F5CsWA7,1,N/A
5PRjx7E,1,0
Wy708Be63G,1,N/A
oOPb4xbc3L,1,0
utdNmbG,1,1
SKO0sOZ,0,N/A
FTgtsN3,1,1
ZQIHll6,0,N/A
Ff8TNxbOlX,0,N/A
1r0R8mV,1,0
L4oc9euZ89,0,N/A
QLMVj65,0,N/A
eiq7V33,1,0
y2B3qhE,1,1
TmJ1E7M,0,N/A
17e14oofZ0,1,0
omM9ZNV,1,0
6f15xaF,0,N/A
c17T52D,0,N/A
j4XjBZyiv2,0,N/A
cL5iIlc964,1,0
lc806Ihb74,1,1
59PjqplKgY,0,N/A
3cNeySM,0,N/A
8WF0lBP,0,N/A
773opebd2O,1,0
W70qO9W,0,N/A
02bkPuU,0,N/A
50XF7g4,0,N/A
z4M5OW9,0,N/A
qUH5L4o85u,0,N/A
N87QRS9,0,N/A
59frd6v7n5,1,0
K45ciphx7R,0,N/A
4RGY7GgQF9,1,N/A
6HeK41to50,1,0
0qvSJZ5,0,N/A
Y7vIc9H,1,0
ZXWBFu3,1,1
81kdfJW,1,0
2nLUPE3,1,1
1mjPP9zCAO,1,N/A
z3rmnPy9B9,1,N/A
4StDr5I,1,0
iyM51QQ,0,N/A
DrU86K5,0,N/A
A1tL1V5,1,1
v1P7ub5,0,N/A
nJinww8,0,N/A
Xt60N9X,1,1
JuKl5x5,0,N/A
2x6NO4wf6O,0,N/A
snYp07R,0,N/A
q9mOX84,1,0
w8W5xl4,1,1
780P15o189,1,1
GJE8857,0,N/A
411A0B3,0,N/A
1G2181jFDx,0,N/A
5agK8S8,1,1
KcYGQC0,1,1
Qs25kIm4a1,1,N/A
yCiYZ15,1,1
An9F7mC,0,N/A
uH326f5,1,0
co0YZIS,0,N/A
F0o6cJP,0,N/A
QSN3keeNLX,0,N/A
0ZgQ7yS,0,N/A
PaAxV6L,0,N/A
137baEoY1Y,0,N/A
GJ251V8,0,N/A
Mm6L04W,0,N/A
b69pJIC,0,N/A
LrwFKh8,1,0
0i0142rz8B,1,N/A
HrX4m9g321,0,N/A
yXUSmZ7,1,1
2Sz2kWmC96,1,0
B3gGvpS,1,0
Ce2v7tM,1,0
nv2642R,1,1
68clqP0,1,1
PjC7a5D,1,0
64hl29duN9,0,N/A
GLiAjNW,1,N/A
SnwlCMgsiW,1,0
aOm00x8,1,0
qg64Su6,1,1
Wk62Y30,0,N/A
K7gvpMhe8B,0,N/A
x3WN3LR,1,1
sVLg2R4,1,0
GocQQN8,0,N/A
Zc7wm1l99Z,0,N/A
F3c2HtzuN8,0,N/A
3RN87icsRp,0,N/A
0sCZeZM,0,N/A
N7P686G,0,N/A
4Gjz1gpmnk,0,N/A
2H6NPJ7,0,N/A
iV9X3GW,0,N/A
9l51nnpA4g,1,1
Eq1bJ89,1,1
XkJrE4W,0,N/A
eb1RHOf7EN,1,0
k4Jv6ymi04,1,1
47e7FM7,1,N/A
i881f1xJhw,0,N/A
REyYi5E,1,0
pNdG3J4,1,N/A
QzHPwP8,0,N/A
DknD184,0,N/A
3Kpf87keci,0,N/A
0s6C58K,0,N/A
tcv0RkI,1,1
uAdzKH3,1,N/A
1O1KTCC,1,0
27H8g0O,0,N/A
RZ26ZyQ,1,0
na08CBT,1,1
FOl1w8ia3L,0,N/A
Nx6De50,0,N/A
Ht230rI,0,N/A
n8d1hpur5U,0,N/A
9V02380,0,N/A
37b8LZxg0e,0,N/A
341qWC5,1,N/A
Tqa0nF9,0,N/A
vTRdwAN,1,1
7NI57GJ,1,0
UCXpPT1,0,N/A
g786bY0,1,N/A
mQWYob0,0,N/A
18Ym4AE,1,1
s7dmFK8,0,N/A
GwD9994,1,0
i3h989mTeJ,0,N/A
ke0u3KW,1,0
kj4l0L3,0,N/A
IC40URG,1,0
LYof7z1,1,1
1fYl408,1,N/A
EG5K4eovQ0,1,0
JOu5P97,0,N/A
WO6F3S2,0,N/A
diz53FA,1,1
G30TF24,1,0
X3fIO4nL7H,0,N/A
zrsgt21,1,0
D1zVhOxHjf,1,N/A
SMGB0S3,1,N/A
9gGDVudoow,1,1
NmNPz5O,0,N/A
v6HnXZQ,0,N/A
Knkc923,0,N/A
40kx2rqe68,0,N/A
G74lBtt77E,0,N/A
KDLof4P,1,0
w0EodnV,0,N/A
eac3WRkG08,1,N/A
I7NfLxwY6M,1,0
5HY3d5sDIe,1,0
p312yE0,1,1
Q68lwf2,0,N/A
4O7yn7uD7I,0,N/A
H9ipdlN,0,N/A
MLBFqNC,1,0
PEO2cO4,1,1
8gVDJbU,0,N/A
85zvg5I,1,1
lgobvr8,1,0
63y57nY,0,N/A
xCXliD9,0,N/A
4NDrTcD,0,N/A
45QFbQV,1,1
NrWWz5J,1,N/A
6HjLU42,0,N/A
6OIdK6J,0,N/A
1x5K1vY,1,N/A
1v8bP43,1,1
xo3EYb3,0,N/A
lz5tc88,1,1
5YSKfDT,1,0
adgDCPp61v,1,1
O4pc8ph7rB,0,N/A
JF2US0ckJq,1,N/A
ehtl8rb89E,0,N/A
uWEiUaiC03,0,N/A
1lfQR3hb2s,0,N/A
541ePHvSgs,1,N/A
77L36fT,1,1
PbKngnK,1,1
H8p4RiU,1,0
uDIIRMzfxl,1,0
uu360Ve7HJ,0,N/A
w9tZlrz96s,0,N/A
L69L4IsxwY,0,N/A
6rLsoy7,0,N/A
oR10uZI,0,N/A
7136j66,0,N/A
72HKtC2,0,N/A
H5kQsL1,1,0
2s3954cSN2,1,1
9lEii85,1,0
4pK5TC0,0,N/A
bhFhR46,0,N/A
zNHJwCsm81,1,1
Ru6ENVzaCB,0,N/A
dltKL48,1,1
MQe3K43,1,1
RQs6UKH,0,N/A
U1bq68G,0,N/A
U3DxqkL,1,1
KOxraatJdf,0,N/A
pY9B32L,0,N/A
G721IV9,0,N/A
61UA6H2,1,0
U910zmW,1,0
0v51TGrV61,1,0
34pu4B3,1,0
5V38Z3ij2v,1,N/A
HxqGulo4HR,1,0
5MYa63z8Uj,1,N/A
1vE301G,0,N/A
8p947t6,0,N/A
6mK7Mx3,0,N/A
9Y7F0ZoS67,0,N/A
3EA8KNolxF,0,N/A
myR3l8N,0,N/A
p90BsJathM,1,1
KECZLX5,0,N/A
BCZsd7U,0,N/A
R3j78l9,1,N/A
m5J82YQ,0,N/A
7P6K1S6,0,N/A
0l6UN5V,1,1
17zfbCJ,1,0
9njnCbL,0,N/A
1VLHF2xPLJ,0,N/A
You3AcM,0,N/A
80d8gr9,1,1
7qQJO2J,0,N/A
ILPqQyQ,1,1
48L7ULK,0,N/A
WL5BtIH,0,N/A
14BF64sLU8,1,1
kfR4y3r3M1,1,1
sO07SSX,1,0
ESZ2u9Y,1,N/A
b2RhB3R,0,N/A
tP6nJOnn2k,1,0
zfNiA8E,1,0
fnJgBcL,0,N/A
171jf0ns4L,1,0
RutA794,0,N/A
418mf56,0,N/A
w49Il4h8L7,0,N/A
bp5L4tk9Q9,1,N/A
h77lvqm1uK,0,N/A
LEfSf1O,0,N/A
K8OFQoM,1,1
rP8xc0J,0,N/A
78cibQI,1,0
w9xb437,1,0
nyOe8ZS,0,N/A
ceMdD0a070,0,N/A
G0U9VbL,1,0
776ZuNM,1,0
R07KBt8,1,0
wCE8RXjTC1,0,N/A
fMzp41sx2U,1,0
bsFcMeY,0,N/A
85Tii9wWz7,1,1
L9A43RV,1,0
enXWLPs3Z2,1,0
V5tm241,0,N/A
0j0Xxo5,1,0
1790IpJ,1,1
nJ3olTY,1,1
0wpmQq8,0,N/A
4635Xk5,1,0
9Bj4Bs8,0,N/A
R176yEz0d9,0,N/A
U14g1QxwjT,1,0
g35OJKpSXz,0,N/A
30g3zl8,0,N/A
DG3jH8O,0,N/A
8LtzAJL,0,N/A
2SL30wN,0,N/A
c7u2193,0,N/A
5S0m5x3,0,N/A
K6G029Z,0,N/A
otSFY7I,0,N/A
Rh32PmU,1,N/A
LS595e8,0,N/A
LZ4jX69,0,N/A
m8Z1tYb6ie,0,N/A
0gSuJPe6nu,0,N/A
aIRdW12,1,0
wsZ22to4zJ,0,N/A
z5ma4AO,1,0
Vi9AiE1,1,0
6n31ukxDuB,0,N/A
3JlM7Y4,0,N/A
5K4xV1N,0,N/A
prT4u85,0,N/A
S7272MZ,1,1
J40Ig70,1,0
CrlEIi8,1,0
SlIjh9b97o,0,N/A
a48A20n7h0,0,N/A
ppijdQl7QG,1,1
5HiLq90,1,0
0hlkR9H,1,0
t2R5My4,0,N/A
MxdxmDB,1,N/A
ULclXSJ,1,1
m31xdpU,1,0
3MA98j6,1,1
v9653n0,1,1
Jt41ldZ,1,1
GN0VSR9,1,1
e7ghq5v3Iw,1,0
rK8w328,0,N/A
4B663C0,1,0
6L2eKQV,0,N/A
BwL86z2,1,1
37LPgt4,1,1
B8LYa0S,1,N/A
EgWq526,0,N/A
oQb48NgF75,0,N/A
NZ8hp7lcn1,0,N/A
3b36c34,0,N/A
SA3hxWI,0,N/A
Lu9Z46vO3g,1,0
X5fp5vZ,1,1
j2l1X64,1,1
nxPyfH9,1,N/A
rK3x59K,0,N/A
mAg51aL,0,N/A
v502OtC,1,N/A
8aQ9002,1,0
O7G0vBG,0,N/A
TbLiRDX,0,N/A
TcG8Cf4,1,1
I82Phz0,0,N/A
93Dj16U,1,0
1PslOu3,0,N/A
9MPpQt8,0,N/A
npnK47b8FQ,0,N/A
t0YmGn4,1,0
ojvvSJ0,0,N/A
15PMX56,0,N/A
TkYC3rT,1,0
W6mA5UP,1,0
Hn3Hm2cBFR,1,0
J69ZG0A,0,N/A
fq5115f1dM,1,0
MPT5p3tHI1,1,0
X1I5s9y386,1,0
og95b6B,1,0
Ql8TcJB,1,0
2nunI34,1,1
9umFfknWrQ,0,N/A
Lp7al0c64D,0,N/A
K0DIW25,1,1
8J78Z6L,0,N/A
fxwTkdQ,1,0
0hGAG65,1,0
E66BlwoQ8l,0,N/A
Qi06Q60,0,N/A
KeUu5huc55,0,N/A
4dm8nPiMwM,1,N/A
txuhet5,0,N/A
cB9Osqpphx,1,0
7xV4tbs7f3,0,N/A
l7ai7A8,1,0
8RC400D,0,N/A
DnSX5hc4nS,0,N/A
IpE41Ec18W,0,N/A
8ve49D6,1,1
Ui8m0fJ,0,N/A
Kp7c045,0,N/A
cr07B8M,0,N/A
v5l79Z0,0,N/A
Z7p9TwbN8N,1,0
zG2ljHnFTp,0,N/A
D1m47PR,1,1
pOUg06E,1,1
dK34rdV,0,N/A
y2m0ZUm6zm,1,0
334JVvbguc,0,N/A
2N2rfSh5hz,0,N/A
gMi2BsQ,1,0
89069U9,1,0
bx6C697,0,N/A
pilMGowL4T,1,N/A
R8Zf3gaT5T,0,N/A
TKkxXB2,0,N/A
Y1sDZdpLC8,1,0
37127KmCx4,0,N/A
iGOkTXU,0,N/A
p12jydU,1,0
OJY8sN4,1,0
eZq8v46,0,N/A
R6cQ2vym8W,1,1
Dg9wJyiEd5,1,0
v85b2Phu7c,0,N/A
n35172Q,0,N/A
q7ok4KV,0,N/A
OZh9dza3Ms,1,0
8XnKGw2,1,N/A
33ON2j2,0,N/A
g1ZKvqzK93,1,N/A
6eqW0G9,0,N/A
PjGpplnfIO,1,1
wD6jh6ekas,0,N/A
3p0v764,1,1
5pnwQmh65w,1,0
85N2p5O,0,N/A
2QZ974Z,1,0
v08A9Ts8iC,0,N/A
E447DjwHsn,1,N/A
RS11XCX,0,N/A
4cSkLgvG6Z,1,N/A
rg749JV,1,N/A
u5al0F7,1,0
VtRcRvP,1,1
XoB1797,1,N/A
OR2m41r2q8,0,N/A
N0N0736,0,N/A
O3MYK1enJn,0,N/A
FQb48flR5M,1,1
Duv9J5brv8,1,N/A
1gf8sBJ,1,1
1JxeN9z6ZO,1,0
O3HVMOE,0,N/A
oa1u2IS,0,N/A
pYR0uQ9,0,N/A
A9CSYTE,1,0
s8ATGVU,1,0
7P0597j6F8,0,N/A
838X6Ux22u,0,N/A
AVFJ8zI,1,N/A
4ZtDU1G,1,0
kQ7G5v8,0,N/A
A367FjesM9,0,N/A
M27mn3cer0,1,1
vv9DJ11,1,N/A
2LzUv6gXb0,1,N/A
6kV8u32,0,N/A
BE248r3,0,N/A
2e3U9bzl63,0,N/A
J33yo54,0,N/A
Mf2JpS6,1,0
aNN4bNl10a,0,N/A
551c24J,1,1
q38WD12,1,0
YcUhh9K,1,N/A
U240330,1,0
08MzWRoM1v,0,N/A
9bntZcL,1,N/A
QoOa864,0,N/A
IkNuw0S,1,1
94h795M,1,1
27e607R,0,N/A
3efSVortH4,0,N/A
V8GZ3bs6Uj,1,1
G0Zsrl8,0,N/A
Xirz2Nc03d,0,N/A
ku65G3eO3p,0,N/A
8DU156W,0,N/A
1tsULuB,1,0
Z207vBg5AJ,1,1
pU71xg9,0,N/A
67NoHKE,1,0
3O7C13O,1,0
DnN7DTP,1,N/A
9Gc82M1,0,N/A
0Ht4n9Y,1,1
x6E5xGL,0,N/A
vIAbtb9,0,N/A
6sgtY25,0,N/A
VweqpE0,1,1
z2gp146,0,N/A
7tC50vcYnN,1,N/A
n9qk53zf8L,1,0
tM5c577,0,N/A
OesQbf1,0,N/A
Uwz62V2,1,0
26edmRmgIA,1,0
4ew15cfGzc,1,0
ErA6u86,1,N/A
R3mYi01,0,N/A
STAM9rn6e3,1,N/A
ik2jBu1,1,0
I29MiYO,1,0
3kRH8Bd6NJ,0,N/A
eo03yA2,1,1
OvZ6dQo3Pu,0,N/A
OABEicvqo9,0,N/A
6oJufmqmFE,0,N/A
57H0D94,1,1
1X5v2t1,0,N/A
3csCrAe4mZ,1,1
qdxzQ4P,1,N/A
0JXN313,0,N/A
GtWolhpg4U,0,N/A
A07H6OD,0,N/A
Djk5Gy9,1,0
E0T3TR7,1,N/A
60ZTDe4,0,N/A
f4479f1,0,N/A
jVRBvYy3e2,1,N/A
S1jQF5bMb6,0,N/A
FbF45O2,1,N/A
2UM6Z1T,1,0
uK1J2Mr1u2,0,N/A
7MDZz42,1,0
40MUCk5,0,N/A
m4sfQyk7Gx,0,N/A
z04ZC6U,0,N/A
350FBruBU4,0,N/A
3p4qf0m7Dl,0,N/A
qLX46D2,1,0
3t5PjP6,1,0
D8Hs252,0,N/A
LX5A2dO,1,1
v1SCM59,1,1
Adir098,0,N/A
u9jCRwP,1,0
3gDwKgM,1,1
98WP4YmHsJ,1,0
5xbxL9V,1,0
susbjS9,0,N/A
U250x5qS56,0,N/A
quh6j1D,1,0
GWVfAFR,0,N/A
1xtgJ50,1,0
ph66mC3,1,0
g3nMgcA,0,N/A
9T8yvs8,0,N/A
Drmr816,0,N/A
oj82zgN,1,0
0dB603W,1,0
B37BkCssro,1,1
kEO6BWy08Y,1,N/A
Cm8b4P7,1,0
6BOvlmE,1,N/A
A66x6eblmF,1,0
ZXs846l91l,0,N/A
e77Dy2iKyH,0,N/A
4Q8t8D9,0,N/A
nDC9DM3,0,N/A
sKQG5Y6,0,N/A
7v26dqa4Vt,0,N/A
690rntH,1,0
4UWfY2P,1,0
3ZK73Ml0a1,1,N/A
tgvfDvY,0,N/A
3o12Rwin7M,1,0
eDpdYKkBG7,0,N/A
86vAu65,0,N/A
239ZtDdUdk,0,N/A
CB0Ezw8,0,N/A
Dwi64Y1,1,0
1jsE60B,0,N/A
fYY16IR,1,0
408ewHR,1,0
97N35MpPpt,0,N/A
voZ7t6P,1,1
Ud11VLopCc,1,1
XxgsY4T,1,0
seF2sCU,0,N/A
0pcx8rX,0,N/A
gVV18CioH1,1,0
I7TKElH,0,N/A
B1IjzN5,1,1
8t9senL,0,N/A
1kUEivhU15,0,N/A
kklx9UG,1,0
GFqs14G,1,N/A
FaSGT7M,0,N/A
pTx96rJ,0,N/A
FTEd816,1,1
oZ9DbKd2U1,1,N/A
8Z03VlZ,0,N/A
OUW990G,0,N/A
QRsXa7Q,1,N/A
8fHiYTl75z,0,N/A
oK89FbgezB,0,N/A
CEJrnEe5KX,1,0
lBLYa5D,0,N/A
3PCTFVK,0,N/A
2lngp4ja14,0,N/A
PT3zHsu5cS,1,1
CT8450M,0,N/A
AtSv5La1Id,1,0
D9P9fCZ,1,0
9p74v5vQG8,1,0
RBlEKaY,0,N/A
73asxiU,0,N/A
7S378fY,1,N/A
rWz7BoqaJ9,0,N/A
DWW2nMM,0,N/A
6P60idU,0,N/A
SsXR9v3,1,0
6y4FAxwkMK,1,0
gmHkyF8,1,0
ebJbX00,0,N/A
6mdH2qwD1G,1,0
4383818,1,0
5V7xa61,1,0
js940E4,1,0
5i8A459,1,0
TG6O5AB,0,N/A
6Rxda01,0,N/A
euRG303,1,1
klmS07V,1,1
QKOWuC8,0,N/A
v0554Tey08,0,N/A
N8qdkwU,1,N/A
2xcC1zuBxN,1,1
de52f8Z,1,0
E3S37fzbqU,0,N/A
6I7Xp6B,0,N/A
15VCp3C,1,0
Xr1YcHbVJZ,1,N/A
Is99E8A,1,1
tLn1VhZ,0,N/A
XdlOy5G,0,N/A
TNfgo73,1,1
iWpL542,1,0
Y9cK1SW,0,N/A
R3QaM57,1,0
b7WwObv7zW,1,0
oaWSHwM,1,1
LKkITJ3,0,N/A
4agG9YbRpR,1,1
aIe0rN6,0,N/A
6nYWCtU,1,0
8n7zGcB,0,N/A
M36lhBP,1,1
zwwCw5C,1,N/A
A5o106ez72,0,N/A
ju74558,0,N/A
OXGpJLJ,1,0
6OHR1AdYSe,0,N/A
8w9F7z9,0,N/A
8lpj8xG,1,0
m39P5Lg7A2,0,N/A
Kyq39rzv0W,1,0
WN8vkmvela,0,N/A
a3LdZf3,0,N/A
E8bTBpX,1,0
G4H7r5x6B1,1,1
C6RMo8aCk9,1,0
P7QL8dg0MX,1,N/A
miFE1R6,1,1
Ujjoz5vQRU,0,N/A
u24Sy5M,0,N/A
OvVZooF,0,N/A
fyWo901,1,1
03g884q0dq,1,1
e1tdFq5,0,N/A
vJzrj3I,0,N/A
Fx3S2Dz5hO,0,N/A
9FXi3O4,0,N/A
t3jb4wL,1,0
57y652yRyF,1,0
82M2lJQ,1,0
E17109J,0,N/A
qI7B16gnVn,0,N/A
5V8FyEd59r,1,1
ecQahiY,1,1
kvyRi1nfGF,1,1
vEk8pu4,0,N/A
nqnOT43,0,N/A
gKo5CG2,0,N/A
m0t1Ml7,1,1
0kZ03dD,0,N/A
6aF9X3T,0,N/A
RQodqR0,1,0
9k7OCQm0L6,1,1
69W8S4g461,1,N/A
3Vn08Ca718,1,N/A
TlbahKxVvf,1,0
gl0l1dZ,1,0
Z7LTI1D,0,N/A
OCmhQ20,1,1
uw1CW9X,1,0
95mIb5H,1,0
vbvS4fE,0,N/A
xybv36D,0,N/A
58WMT2P,1,N/A
f52164xfb6,0,N/A
z50z15qJv4,0,N/A
Vr7LaaZ,0,N/A
0610q1Y,1,N/A
hErkWKO,1,0
z7a0z5fDWM,0,N/A
RzhFGgH,0,N/A
k0d0m5U,0,N/A
32vinwJ,0,N/A
8NVQMKaNY2,1,0
nWqp3Jkv6F,1,1
Tq4YfI9,1,0
qQ6DQ72,1,1
O19l8fn09J,1,0
16kvqGQ,0,N/A
7vSEag7,1,0
wewuk4U,0,N/A
fK803ceM07,0,N/A
65e94QO,0,N/A
70K2huX,0,N/A
YG5znuL,0,N/A
lnAujGpPoU,0,N/A
r4OdGon22e,1,N/A
5XE3jjT,0,N/A
Ie6Fv48,1,1
Jm4rbuG,1,1
3T6v478,1,0
s96kAP6,1,N/A
QFo555tnSX,0,N/A
01PK9Fz461,1,0
UkSqnwF,1,0
8xzCvLX,1,1
WBdMwf2,1,1
eF4477V,1,0
Lo3nI3P,1,0
l1gUh4p59n,0,N/A
6Wr8YlT,1,1
2l8KLViF63,0,N/A
aJdsYZ9,1,0
GkULNI8,1,1
PqOKB49,1,1
FD2a3yO,1,0
kdXcU8r9T0,1,0
cnjpcugz8d,1,0
7p038aM,0,N/A
2d47R0pwtf,0,N/A
A9jOYbS,0,N/A
77cSDva9Ce,1,N/A
V5ba87I,1,0
QG77xr0,0,N/A
e9z78hY,1,0
d9WJw1G,0,N/A
99iUIET,0,N/A
WJnc3I5,0,N/A
513zMAgNv7,0,N/A
PGGfn41,1,N/A
1s75M7B,0,N/A
xHC3v5duNw,1,0
TH6ogF6,0,N/A
39351PN,0,N/A
Wl0dgFG,0,N/A
Pinp32r89n,1,1
2iy5wvf1V9,1,0
eVJ3CK0,1,0
hDC9f1m6qR,1,1
Oj7fM7eLWX,0,N/A
IfGbVmh8nX,0,N/A
ox15f7bkwc,1,0
4R1Pn5pLTs,1,N/A
8cPc29W,0,N/A
3CYTV85,0,N/A
6a6yNI4,1,0
4HnlUSz2X4,1,1
3TAc93oUc9,1,N/A
GzY02xiGdr,0,N/A
68NtllJ,1,0
j856g3M,1,0
N2f6JBb51t,0,N/A
9K7xyU7,0,N/A
Ub3rUFoaOq,1,0
Ug5stSM,1,N/A
915PLszxI6,0,N/A
4vtQJPI,0,N/A
X1wh8H7,0,N/A
3BfYZs6,1,0
6SmyoaI,1,1
Ct3sXqtxMc,1,0
xjVHj58,0,N/A
PebpYncIVh,1,N/A
FUJ9FIsw6x,0,N/A
5q9e6Z7,1,N/A
OX2b9YsGoV,0,N/A
0ft4yFyxZT,0,N/A
286P6d1,1,1
SoYKMcS,1,0
X7SgQTV,0,N/A
57cUlnM,0,N/A
uqp3l0mw4Z,0,N/A
9WQRg48,1,0
nHTjp1K,0,N/A
uJ9ex31,1,1
7O5hWzur8r,0,N/A
tsrZsUO,0,N/A
8xiiqU7,0,N/A
3Z153ffRlV,1,0
N0OI8fd8cz,1,N/A
b94Pg59,1,1
BU000q6,0,N/A
q3i6alakgU,1,1
Vd5Y97K,1,1
suU5kjR,1,0
2wxGlC0,1,1
bE2gY86,1,1
T427Em1,1,0
988AY8yf1c,0,N/A
FNv2k28,1,1
A632RDQ,0,N/A
Qi96115,1,0
oCgcDw7,1,0
d05H8T1,1,0
c2mrY4B,0,N/A
wLkg233,1,0
l9CZ4t5,0,N/A
pk89iXwTFg,1,1
0fv0790,0,N/A
m87I7e3,0,N/A
MG4nVv8,0,N/A
DblXtDuAnR,1,1
ne33B3P,1,N/A
p5nOBwV,0,N/A
H5IUZI2,1,1
7a2qHHs334,0,N/A
U1rc5WY,1,0
s5ZTsS4,0,N/A
mTq3s1J,0,N/A
bQ9EtqmokF,1,N/A
5L6Hs49,0,N/A
ZQw8mQR,1,0
678IZs8,1,0
kim6wb3,0,N/A
XFGEU5e50J,0,N/A
3O5Q2IK,0,N/A
jj1Gu2k9k2,0,N/A
gDnwE1G,1,0
0H13Ix8,0,N/A
7CyRZ8B,1,0
pzQ72wT,1,1
0GMCOkZ,1,0
S3a8GJ8,0,N/A
7Vm40ML,1,1
eD31Fe3,0,N/A
521Il53,0,N/A
128ZyMiHd4,0,N/A
jAFyLbM,1,N/A
g8cYkpnULV,1,N/A
g3s8FZ4,0,N/A
u9f3QdnvSg,1,1
qkFyXRwBAf,0,N/A
Bt9Yd7lG23,1,N/A
3kTf4f6,0,N/A
79RG7V9,0,N/A
bPt801D,0,N/A
J1q39Fc854,0,N/A
cVhTpCR,1,1
D6IMU8nL6h,1,0
4z3s739,1,1
35PLIVv14B,1,0
bV3W049,0,N/A
v10RI3F,0,N/A
6oooQKzh4a,1,0
v36rUnm58i,1,0
cLfCiKcb3X,0,N/A
V54G8N0,0,N/A
XGbm0vvznq,0,N/A
cn3Yp5J,1,0
QFmrW3ql06,1,0
niTh51pA8m,1,1
d59Qu47,1,1
u20Gj4G,0,N/A
aMOj3kK,1,1
8fO8t3H,0,N/A
bU2eW7q7Z9,1,N/A
B9k0EUn72r,0,N/A
esDp0VrPy1,1,1
85iY78fKiF,1,N/A
qdFXLPqiF0,1,N/A
enYSeIE,0,N/A
gJ4LSHy0gK,0,N/A
d6XO4tfq9s,1,1
02D1cjO,0,N/A
KozCnFlq35,0,N/A
YwAqp9R,0,N/A
uo2eC96,1,0
Tu2Q1M5,1,0
